"","Cluster","Gene_Clusters","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"1158","c","c","GO:0048762","mesenchymal cell differentiation","16/562","213/23239",6.65379958503901e-05,0.00659179827072387,0.00532303966803121,"66214/214968/12156/97064/16842/20346/14183/22417/17684/67525/17701/14275/15205/26456/13636/20357",16
"1159","c","c","GO:0031579","membrane raft organization","5/562","19/23239",7.13325471999556e-05,0.00676022624895136,0.00545904941415664,"23970/227753/19063/12389/94176",5
"1160","c","c","GO:0051271","negative regulation of cellular component movement","20/562","309/23239",7.13398502986379e-05,0.00676022624895136,0.00545904941415664,"67451/16600/240725/117600/19270/66214/214968/20346/11595/18846/22417/17684/11816/19733/26456/56177/50791/11539/20357/209351",20
"1161","c","c","GO:0010977","negative regulation of neuron projection development","14/562","171/23239",7.49742237045649e-05,0.00695346044953613,0.0056150907965972,"19270/22352/214968/13131/20346/18846/18007/76089/11816/15205/26456/13636/269473/20357",14
"1162","c","c","GO:0072170","metanephric tubule development","5/562","20/23239",9.32249127085105e-05,0.00813599254961493,0.00657001463056769,"107515/97064/22417/15205/12307",5
"1163","c","c","GO:0016055","Wnt signaling pathway","24/562","418/23239",9.36186854015104e-05,0.00813599254961493,0.00657001463056769,"107515/26362/16600/240725/14463/67488/12156/84092/97064/16842/192199/14183/330938/22420/22417/219134/14275/11816/12389/14160/20191/22414/207742/114606",24
"1164","c","c","GO:1902667","regulation of axon guidance","7/562","45/23239",9.52868129339706e-05,0.00813599254961493,0.00657001463056769,"214968/20346/18846/105689/26456/243743/20357",7
"1165","c","c","GO:0048675","axon extension","12/562","133/23239",9.60268278240351e-05,0.00813599254961493,0.00657001463056769,"17919/214968/13175/20346/18846/13430/11816/22330/26456/56177/243743/20357",12
"1166","c","c","GO:0030072","peptide hormone secretion","18/562","267/23239",9.70570343152044e-05,0.00813599254961493,0.00657001463056769,"17202/93692/12015/18125/18555/23957/74998/52055/268860/16535/13447/218461/319613/78894/101772/214597/277978/26950",18
"1167","c","c","GO:0198738","cell-cell signaling by wnt","24/562","420/23239",0.000100715315229031,0.00828335960534615,0.00668901716238092,"107515/26362/16600/240725/14463/67488/12156/84092/97064/16842/192199/14183/330938/22420/22417/219134/14275/11816/12389/14160/20191/22414/207742/114606",24
"1168","c","c","GO:0016042","lipid catabolic process","19/562","293/23239",0.000104798292319021,0.00845377136720515,0.00682662886271212,"18947/69060/106861/97212/18805/66841/19063/103968/18783/11364/75704/11816/18807/74114/18806/18784/11539/72108/102632",19
"1169","c","c","GO:0060485","mesenchyme development","18/562","269/23239",0.000106666075979877,0.00845377136720515,0.00682662886271212,"22431/14463/66214/214968/12156/97064/16842/20346/14183/22417/17684/67525/17701/14275/15205/26456/13636/20357",18
"1170","c","c","GO:0046883","regulation of hormone secretion","19/562","294/23239",0.000109575781387524,0.00847551090110068,0.00684418407246488,"93692/12015/18125/18555/23957/52055/268860/16535/13447/218461/319613/12394/13615/78894/101772/214597/11539/11607/26950",19
"1171","c","c","GO:0071333","cellular response to glucose stimulus","12/562","135/23239",0.000110829117082528,0.00847551090110068,0.00684418407246488,"12015/18555/74998/52055/78943/218461/319613/78894/101772/108155/214597/26950",12
"1172","c","c","GO:0010035","response to inorganic substance","26/562","478/23239",0.00011678993841923,0.00869798677291628,0.0070238388255713,"80976/13070/14763/66871/26362/19156/238505/93692/18174/12633/227753/20866/69162/246196/18783/268860/20852/18104/12389/18806/20191/15370/19733/70568/17750/16691",26
"1173","c","c","GO:0021675","nerve development","9/562","79/23239",0.000121352215004156,0.00869798677291628,0.0070238388255713,"240725/20346/18846/17684/15205/243743/269473/13654/78286",9
"1174","c","c","GO:0009746","response to hexose","14/562","179/23239",0.000122324177696541,0.00869798677291628,0.0070238388255713,"12015/56485/18555/23957/74998/52055/78943/218461/319613/78894/101772/108155/214597/26950",14
"1175","c","c","GO:0050796","regulation of insulin secretion","14/562","179/23239",0.000122324177696541,0.00869798677291628,0.0070238388255713,"93692/12015/18125/18555/23957/268860/16535/13447/218461/319613/78894/101772/214597/26950",14
"1176","c","c","GO:0048841","regulation of axon extension involved in axon guidance","6/562","33/23239",0.000123715342950404,0.00869798677291628,0.0070238388255713,"214968/20346/18846/26456/243743/20357",6
"1177","c","c","GO:0034284","response to monosaccharide","14/562","180/23239",0.00012976143579099,0.00897825553353847,0.00725016276165529,"12015/56485/18555/23957/74998/52055/78943/218461/319613/78894/101772/108155/214597/26950",14
"1178","c","c","GO:0007178","transmembrane receptor protein serine/threonine kinase signaling pathway","21/562","350/23239",0.000138353501700731,0.0094231705298982,0.00760944259354019,"50796/69121/240725/14463/16419/22352/12156/97064/16842/19303/18007/13430/22057/17684/69640/17701/14275/12389/20191/15205/50791",21
"1179","c","c","GO:0021561","facial nerve development","4/562","12/23239",0.000143527116458427,0.00944853690351894,0.00762992656581479,"20346/18846/243743/13654",4
"1180","c","c","GO:0021610","facial nerve morphogenesis","4/562","12/23239",0.000143527116458427,0.00944853690351894,0.00762992656581479,"20346/18846/243743/13654",4
"1181","c","c","GO:0021545","cranial nerve development","7/562","48/23239",0.000145228715883407,0.00944853690351894,0.00762992656581479,"20346/18846/17684/15205/243743/13654/78286",7
"1182","c","c","GO:0001666","response to hypoxia","15/562","205/23239",0.000149186973450294,0.00946357976023397,0.00764207404359339,"11501/66214/18174/12015/12156/11438/17684/268860/12389/18806/20191/11931/108155/11539/16508",15
"1183","c","c","GO:0001658","branching involved in ureteric bud morphogenesis","8/562","64/23239",0.000149802019604529,0.00946357976023397,0.00764207404359339,"107515/22431/12156/22420/22417/22414/11607/271127",8
"1184","c","c","GO:0048532","anatomical structure arrangement","5/562","22/23239",0.000152135842412989,0.00947371624397458,0.00765025950419603,"13131/20346/18846/243743/13654",5
"1185","c","c","GO:0050708","regulation of protein secretion","25/562","460/23239",0.000159157466975924,0.00977137181053593,0.00789062371486269,"243958/107515/93692/66214/15975/12015/18125/18555/18007/23957/52055/268860/16535/13447/218461/319613/19419/78894/66824/101772/214597/66809/228607/11607/26950",25
"1186","c","c","GO:0055117","regulation of cardiac muscle contraction","8/562","65/23239",0.000167258685768031,0.0101261196008729,0.00817709130421485,"67451/216033/14463/12389/16535/20191/11931/11539",8
"1187","c","c","GO:0045665","negative regulation of neuron differentiation","17/562","255/23239",0.000171870961787357,0.0102628153757684,0.00828747651358215,"19270/22352/214968/13131/20346/18846/330938/18007/76089/11816/12389/15205/26456/13636/16373/269473/20357",17
"1188","c","c","GO:1903522","regulation of blood circulation","16/562","232/23239",0.000180130017624505,0.0106106317138543,0.00856834678430079,"67451/216033/14463/20346/18125/11535/238130/12389/16535/20191/27360/11931/13615/11539/20193/11607",16
"1189","c","c","GO:0017145","stem cell division","7/562","50/23239",0.000188975213543373,0.0107657072278956,0.00869357408630247,"16590/18222/13190/97064/16842/14183/12193",7
"1190","c","c","GO:0035455","response to interferon-alpha","5/562","23/23239",0.000190549533911742,0.0107657072278956,0.00869357408630247,"26362/15975/68713/74482/19106",5
"1191","c","c","GO:0072207","metanephric epithelium development","5/562","23/23239",0.000190549533911742,0.0107657072278956,0.00869357408630247,"107515/97064/22417/15205/12307",5
"1192","c","c","GO:0035773","insulin secretion involved in cellular response to glucose stimulus","9/562","84/23239",0.00019511146386872,0.0107657072278956,0.00869357408630247,"12015/18555/74998/52055/218461/319613/101772/214597/26950",9
"1193","c","c","GO:0042475","odontogenesis of dentin-containing tooth","9/562","84/23239",0.00019511146386872,0.0107657072278956,0.00869357408630247,"66049/12156/16842/20866/22420/17701/13608/546144/58208",9
"1194","c","c","GO:0061387","regulation of extent of cell growth","11/562","123/23239",0.000201171252058838,0.0108102753092665,0.00872956391113052,"11858/17919/214968/20346/18846/13430/11816/26456/56177/243743/20357",11
"1195","c","c","GO:0021604","cranial nerve structural organization","4/562","13/23239",0.000203359159293381,0.0108102753092665,0.00872956391113052,"20346/18846/243743/13654",4
"1196","c","c","GO:0033240","positive regulation of cellular amine metabolic process","4/562","13/23239",0.000203359159293381,0.0108102753092665,0.00872956391113052,"14763/12846/109731/268860",4
"1197","c","c","GO:0032024","positive regulation of insulin secretion","9/562","85/23239",0.000213616225006656,0.0111701614361712,0.00902018083398085,"93692/12015/23957/268860/13447/319613/78894/101772/26950",9
"1198","c","c","GO:0008406","gonad development","15/562","212/23239",0.000215415672265035,0.0111701614361712,0.00902018083398085,"50796/16590/22431/16876/14463/11614/26423/20346/22417/17684/20708/18783/227631/12394/13615",15
"1199","c","c","GO:0042133","neurotransmitter metabolic process","12/562","145/23239",0.000217816866729651,0.0111701614361712,0.00902018083398085,"12846/11433/16600/15186/18125/13430/109731/268860/12389/69906/19733/12257",12
"1200","c","c","GO:0002791","regulation of peptide secretion","26/562","498/23239",0.000222802295150855,0.0112929674949137,0.00911934975501173,"243958/107515/93692/66214/15975/12015/18125/18555/18007/23957/52055/268860/16535/13447/218461/319613/19419/78894/66824/101772/214597/66809/228607/11539/11607/26950",26
"1201","c","c","GO:0021872","forebrain generation of neurons","9/562","86/23239",0.000233555681234057,0.0114608295891936,0.00925490253589392,"18222/13190/16842/20346/14183/18846/76089/15205/58208",9
"1202","c","c","GO:0097581","lamellipodium organization","9/562","86/23239",0.000233555681234057,0.0114608295891936,0.00925490253589392,"57257/16590/170736/19303/319713/13430/22330/245857/13609",9
"1203","c","c","GO:0003015","heart process","15/562","214/23239",0.000238479584729225,0.0114608295891936,0.00925490253589392,"67451/216033/17901/14463/97064/20346/18125/11535/12389/16535/20191/11931/13615/11539/20193",15
"1204","c","c","GO:0048846","axon extension involved in axon guidance","6/562","37/23239",0.000239260264422258,0.0114608295891936,0.00925490253589392,"214968/20346/18846/26456/243743/20357",6
"1205","c","c","GO:1902284","neuron projection extension involved in neuron projection guidance","6/562","37/23239",0.000239260264422258,0.0114608295891936,0.00925490253589392,"214968/20346/18846/26456/243743/20357",6
"1206","c","c","GO:0032874","positive regulation of stress-activated MAPK cascade","13/562","169/23239",0.000249232826804148,0.0118087596960791,0.00953586467772392,"23882/12156/14388/330938/13608/17873/78943/19106/224938/19419/17000/66824/29820",13
"1207","c","c","GO:0051346","negative regulation of hydrolase activity","22/562","393/23239",0.000258117236392449,0.0118656265360546,0.00958178605343245,"245578/67769/16600/68348/74521/170721/12633/13012/20713/16842/18125/232345/20708/243312/211673/66793/15370/19733/69362/320415/223989/209351",22
"1208","c","c","GO:0003013","circulatory system process","25/562","475/23239",0.000259235782182092,0.0118656265360546,0.00958178605343245,"67451/216033/17901/16612/14463/97064/20346/56485/18125/11535/238130/268860/11816/13057/12389/16535/20191/27360/11931/13615/11539/20193/11607/271127/78286",25
"1209","c","c","GO:0006937","regulation of muscle contraction","12/562","148/23239",0.000263471793682573,0.0118656265360546,0.00958178605343245,"67451/216033/16590/14463/238130/268860/12389/16535/20191/11931/13615/11539",12
"1210","c","c","GO:0045137","development of primary sexual characteristics","15/562","216/23239",0.000263645583547041,0.0118656265360546,0.00958178605343245,"50796/16590/22431/16876/14463/11614/26423/20346/22417/17684/20708/18783/227631/12394/13615",15
"1211","c","c","GO:0070304","positive regulation of stress-activated protein kinase signaling cascade","13/562","170/23239",0.000264043536131519,0.0118656265360546,0.00958178605343245,"23882/12156/14388/330938/13608/17873/78943/19106/224938/19419/17000/66824/29820",13
"1212","c","c","GO:0046718","viral entry into host cell","7/562","53/23239",0.000273975859112017,0.0121734719842569,0.00983037884482316,"26362/68713/227753/67525/74482/217069/12389",7
"1213","c","c","GO:0086004","regulation of cardiac muscle cell contraction","6/562","38/23239",0.000278370490350328,0.0121734719842569,0.00983037884482316,"67451/216033/14463/12389/20191/11539",6
"1214","c","c","GO:0098911","regulation of ventricular cardiac muscle cell action potential","4/562","14/23239",0.000279272126273385,0.0121734719842569,0.00983037884482316,"67451/216033/12389/20191",4
"1215","c","c","GO:0009743","response to carbohydrate","14/562","194/23239",0.000283071466992336,0.0122169160853425,0.0098654610278517,"12015/56485/18555/23957/74998/52055/78943/218461/319613/78894/101772/108155/214597/26950",14
"1216","c","c","GO:0030516","regulation of axon extension","10/562","108/23239",0.000293123581622229,0.0125239614279442,0.010113407714238,"17919/214968/20346/18846/13430/11816/26456/56177/243743/20357",10
"1217","c","c","GO:0008016","regulation of heart contraction","13/562","172/23239",0.000295932100729124,0.0125239614279442,0.010113407714238,"67451/216033/14463/20346/18125/11535/12389/16535/20191/11931/13615/11539/20193",13
"1218","c","c","GO:0001678","cellular glucose homeostasis","12/562","151/23239",0.000317012483165934,0.0131969176472536,0.0106568364575207,"12015/18555/74998/52055/78943/218461/319613/78894/101772/108155/214597/26950",12
"1219","c","c","GO:0006979","response to oxidative stress","22/562","399/23239",0.000318030863762789,0.0131969176472536,0.0106568364575207,"13070/14763/26362/19156/238505/69635/93692/14463/18174/12633/11438/66841/14388/246196/20852/11816/18104/18806/19733/67689/54683/54338",22
"1220","c","c","GO:0061138","morphogenesis of a branching epithelium","15/562","220/23239",0.00032091609786852,0.0131969176472536,0.0106568364575207,"107515/22431/240725/12156/16842/20346/19303/11535/14183/13036/22420/22417/22414/11607/271127",15
"1221","c","c","GO:1904018","positive regulation of vasculature development","14/562","198/23239",0.000348541277601631,0.0141989853183692,0.0114660308145583,"16600/16590/14463/12633/19303/11535/20866/14388/13036/76089/12394/243912/20193/11607",14
